# step = 300, time = 0.03, G_eff = 5000, N = 64, iz = 32
# x  y  rho  V
0.929688  0.632812  0.953973  -0.00176539
0.929688  0.648438  0.945824  -0.00130893
0.929688  0.664062  0.936902  -0.000818606
0.929688  0.679688  0.925574  -0.000298381
0.929688  0.695312  0.910699  0.000247313
0.929688  0.710938  0.8922  0.000813373
0.929688  0.726562  0.870933  0.00139404
0.929688  0.742188  0.848138  0.0019831
0.929688  0.757812  0.824956  0.00257413
0.929688  0.773438  0.802239  0.00316074
0.929688  0.789062  0.780611  0.00373669
0.929688  0.804688  0.760536  0.00429607
0.929688  0.820312  0.742248  0.00483344
0.929688  0.835938  0.725612  0.00534384
0.929688  0.851562  0.710185  0.0058228
0.929688  0.867188  0.695608  0.00626618
0.929688  0.882812  0.681995  0.0066701
0.929688  0.898438  0.669925  0.00703091
0.929688  0.914062  0.660107  0.00734535
0.929688  0.929688  0.652887  0.00761073
0.929688  0.945312  0.648031  0.00782503
0.929688  0.960938  0.644978  0.00798681
0.929688  0.976562  0.643223  0.00809513
0.929688  0.992188  0.642437  0.00814941

0.945312  0.0078125  0.637136  0.0083554
0.945312  0.0234375  0.638047  0.00830193
0.945312  0.0390625  0.639977  0.00819526
0.945312  0.0546875  0.643165  0.00803597
0.945312  0.0703125  0.648031  0.00782503
0.945312  0.0859375  0.655056  0.00756391
0.945312  0.101562  0.664402  0.00725464
0.945312  0.117188  0.675752  0.00689989
0.945312  0.132812  0.688601  0.00650283
0.945312  0.148438  0.702608  0.00606705
0.945312  0.164062  0.717759  0.00559641
0.945312  0.179688  0.734303  0.00509507
0.945312  0.195312  0.752454  0.00456756
0.945312  0.210938  0.772121  0.00401888
0.945312  0.226562  0.792948  0.00345452
0.945312  0.242188  0.814477  0.00288032
0.945312  0.257812  0.836188  0.00230241
0.945312  0.273438  0.857358  0.00172704
0.945312  0.289062  0.877024  0.00116042
0.945312  0.304688  0.894203  0.000608514
0.945312  0.320312  0.908237  7.68812e-05
0.945312  0.335938  0.919167  -0.000429533
0.945312  0.351562  0.927857  -0.000906393
0.945312  0.367188  0.935615  -0.00134982
0.945312  0.382812  0.943547  -0.00175619
0.945312  0.398438  0.952149  -0.0021219
0.945312  0.414062  0.961212  -0.00244337
0.945312  0.429688  0.969937  -0.00271713
0.945312  0.445312  0.977318  -0.00293998
0.945312  0.460938  0.982652  -0.00310927
0.945312  0.476562  0.985823  -0.00322311
0.945312  0.492188  0.987201  -0.0032803
0.945312  0.507812  0.987201  -0.0032803
0.945312  0.523438  0.985823  -0.00322311
0.945312  0.539062  0.982652  -0.00310927
0.945312  0.554688  0.977318  -0.00293998
0.945312  0.570312  0.969937  -0.00271713
0.945312  0.585938  0.961212  -0.00244337
0.945312  0.601562  0.952149  -0.0021219
0.945312  0.617188  0.943547  -0.00175619
0.945312  0.632812  0.935615  -0.00134982
0.945312  0.648438  0.927857  -0.000906393
0.945312  0.664062  0.919167  -0.000429533
0.945312  0.679688  0.908237  7.68812e-05
0.945312  0.695312  0.894203  0.000608514
0.945312  0.710938  0.877024  0.00116042
0.945312  0.726562  0.857358  0.00172704
0.945312  0.742188  0.836188  0.00230241
0.945312  0.757812  0.814477  0.00288032
0.945312  0.773438  0.792948  0.00345452
0.945312  0.789062  0.772121  0.00401888
0.945312  0.804688  0.752454  0.00456756
0.945312  0.820312  0.734303  0.00509507
0.945312  0.835938  0.717759  0.00559641
0.945312  0.851562  0.702608  0.00606705
0.945312  0.867188  0.688601  0.00650283
0.945312  0.882812  0.675752  0.00689989
0.945312  0.898438  0.664402  0.00725464
0.945312  0.914062  0.655056  0.00756391
0.945312  0.929688  0.648031  0.00782503
0.945312  0.945312  0.643165  0.00803597
0.945312  0.960938  0.639977  0.00819526
0.945312  0.976562  0.638047  0.00830193
0.945312  0.992188  0.637136  0.0083554

0.960938  0.0078125  0.633486  0.00851109
0.960938  0.0234375  0.634496  0.00845821
0.960938  0.0390625  0.636595  0.00835273
0.960938  0.0546875  0.639977  0.00819526
0.960938  0.0703125  0.644978  0.00798681
0.960938  0.0859375  0.65191  0.00772888
0.960938  0.101562  0.660787  0.00742353
0.960938  0.117188  0.671342  0.0070734
0.960938  0.132812  0.683361  0.00668159
0.960938  0.148438  0.696808  0.00625161
0.960938  0.164062  0.711767  0.00578728
0.960938  0.179688  0.728348  0.00529279
0.960938  0.195312  0.746505  0.00477273
0.960938  0.210938  0.765897  0.00423219
0.960938  0.226562  0.786029  0.00367666
0.960938  0.242188  0.80643  0.00311197
0.960938  0.257812  0.826653  0.00254413
0.960938  0.273438  0.846165  0.00197924
0.960938  0.289062  0.864321  0.0014233
0.960938  0.304688  0.880422  0.000882083
0.960938  0.320312  0.893911  0.000360986
0.960938  0.335938  0.90472  -0.000135145
0.960938  0.351562  0.913482  -0.000602023
0.960938  0.367188  0.921218  -0.0010358
0.960938  0.382812  0.92877  -0.00143288
0.960938  0.398438  0.936457  -0.00178976
0.960938  0.414062  0.94405  -0.002103
0.960938  0.429688  0.950915  -0.00236931
0.960938  0.445312  0.956312  -0.00258576
0.960938  0.460938  0.959814  -0.00274996
0.960938  0.476562  0.96157  -0.00286025
0.960938  0.492188  0.962175  -0.00291561
0.960938  0.507812  0.962175  -0.00291561
0.960938  0.523438  0.96157  -0.00286025
0.960938  0.539062  0.959814  -0.00274996
0.960938  0.554688  0.956312  -0.00258576
0.960938  0.570312  0.950915  -0.00236931
0.960938  0.585938  0.94405  -0.002103
0.960938  0.601562  0.936457  -0.00178976
0.960938  0.617188  0.92877  -0.00143288
0.960938  0.632812  0.921218  -0.0010358
0.960938  0.648438  0.913482  -0.000602023
0.960938  0.664062  0.90472  -0.000135145
0.960938  0.679688  0.893911  0.000360986
0.960938  0.695312  0.880422  0.000882083
0.960938  0.710938  0.864321  0.0014233
0.960938  0.726562  0.846165  0.00197924
0.960938  0.742188  0.826653  0.00254413
0.960938  0.757812  0.80643  0.00311197
0.960938  0.773438  0.786029  0.00367666
0.960938  0.789062  0.765897  0.00423219
0.960938  0.804688  0.746505  0.00477273
0.960938  0.820312  0.728348  0.00529279
0.960938  0.835938  0.711767  0.00578728
0.960938  0.851562  0.696808  0.00625161
0.960938  0.867188  0.683361  0.00668159
0.960938  0.882812  0.671342  0.0070734
0.960938  0.898438  0.660787  0.00742353
0.960938  0.914062  0.65191  0.00772888
0.960938  0.929688  0.644978  0.00798681
0.960938  0.945312  0.639977  0.00819526
0.960938  0.960938  0.636595  0.00835273
0.960938  0.976562  0.634496  0.00845821
0.960938  0.992188  0.633486  0.00851109

0.976562  0.0078125  0.631228  0.00861543
0.976562  0.0234375  0.632292  0.00856292
0.976562  0.0390625  0.634496  0.00845821
0.976562  0.0546875  0.638047  0.00830193
0.976562  0.0703125  0.643223  0.00809513
0.976562  0.0859375  0.650135  0.00783933
0.976562  0.101562  0.658588  0.00753663
0.976562  0.117188  0.668378  0.00718963
0.976562  0.132812  0.679631  0.00680138
0.976562  0.148438  0.692651  0.00637532
0.976562  0.164062  0.707598  0.00591522
0.976562  0.179688  0.724392  0.00542531
0.976562  0.195312  0.742694  0.00491025
0.976562  0.210938  0.761941  0.00437517
0.976562  0.226562  0.781567  0.00382561
0.976562  0.242188  0.801111  0.00326736
0.976562  0.257812  0.820152  0.00270637
0.976562  0.273438  0.838324  0.00214859
0.976562  0.289062  0.855316  0.00159985
0.976562  0.304688  0.870692  0.0010658
0.976562  0.320312  0.883902  0.000551717
0.976562  0.335938  0.89474  6.24032e-05
0.976562  0.351562  0.903658  -0.000397881
0.976562  0.367188  0.911476  -0.000825292
0.976562  0.382812  0.91881  -0.00121623
0.976562  0.398438  0.92581  -0.00156723
0.976562  0.414062  0.932272  -0.00187495
0.976562  0.429688  0.937754  -0.00213624
0.976562  0.445312  0.941724  -0.00234834
0.976562  0.460938  0.943927  -0.00250906
0.976562  0.476562  0.94468  -0.0026169
0.976562  0.492188  0.944733  -0.002671
0.976562  0.507812  0.944733  -0.002671
0.976562  0.523438  0.94468  -0.0026169
0.976562  0.539062  0.943927  -0.00250906
0.976562  0.554688  0.941724  -0.00234834
0.976562  0.570312  0.937754  -0.00213624
0.976562  0.585938  0.932272  -0.00187495
0.976562  0.601562  0.92581  -0.00156723
0.976562  0.617188  0.91881  -0.00121623
0.976562  0.632812  0.911476  -0.000825292
0.976562  0.648438  0.903658  -0.000397881
0.976562  0.664062  0.89474  6.24032e-05
0.976562  0.679688  0.883902  0.000551717
0.976562  0.695312  0.870692  0.0010658
0.976562  0.710938  0.855316  0.00159985
0.976562  0.726562  0.838324  0.00214859
0.976562  0.742188  0.820152  0.00270637
0.976562  0.757812  0.801111  0.00326736
0.976562  0.773438  0.781567  0.00382561
0.976562  0.789062  0.761941  0.00437517
0.976562  0.804688  0.742694  0.00491025
0.976562  0.820312  0.724392  0.00542531
0.976562  0.835938  0.707598  0.00591522
0.976562  0.851562  0.692651  0.00637532
0.976562  0.867188  0.679631  0.00680138
0.976562  0.882812  0.668378  0.00718963
0.976562  0.898438  0.658588  0.00753663
0.976562  0.914062  0.650135  0.00783933
0.976562  0.929688  0.643223  0.00809513
0.976562  0.945312  0.638047  0.00830193
0.976562  0.960938  0.634496  0.00845821
0.976562  0.976562  0.632292  0.00856292
0.976562  0.992188  0.631228  0.00861543

0.992188  0.0078125  0.630138  0.00866775
0.992188  0.0234375  0.631228  0.00861543
0.992188  0.0390625  0.633486  0.00851109
0.992188  0.0546875  0.637136  0.0083554
0.992188  0.0703125  0.642437  0.00814941
0.992188  0.0859375  0.649358  0.00789469
0.992188  0.101562  0.657546  0.00759333
0.992188  0.117188  0.66684  0.00724792
0.992188  0.132812  0.677613  0.00686148
0.992188  0.148438  0.690406  0.00643739
0.992188  0.164062  0.705421  0.00597941
0.992188  0.179688  0.722429  0.00549179
0.992188  0.195312  0.740876  0.00497922
0.992188  0.210938  0.760064  0.00444688
0.992188  0.226562  0.779415  0.00390032
0.992188  0.242188  0.798493  0.00334534
0.992188  0.257812  0.816879  0.00278782
0.992188  0.273438  0.834307  0.00223363
0.992188  0.289062  0.850681  0.00168852
0.992188  0.304688  0.865711  0.00115806
0.992188  0.320312  0.878828  0.000647489
0.992188  0.335938  0.889721  0.000161572
0.992188  0.351562  0.898744  -0.000295434
0.992188  0.367188  0.90661  -0.000719679
0.992188  0.382812  0.913809  -0.00110756
0.992188  0.398438  0.920401  -0.00145562
0.992188  0.414062  0.926227  -0.00176057
0.992188  0.429688  0.930986  -0.00201933
0.992188  0.445312  0.934253  -0.00222924
0.992188  0.460938  0.935837  -0.00238819
0.992188  0.476562  0.936116  -0.00249478
0.992188  0.492188  0.935909  -0.00254824
0.992188  0.507812  0.935909  -0.00254824
0.992188  0.523438  0.936116  -0.00249478
0.992188  0.539062  0.935837  -0.00238819
0.992188  0.554688  0.934253  -0.00222924
0.992188  0.570312  0.930986  -0.00201933
0.992188  0.585938  0.926227  -0.00176057
0.992188  0.601562  0.920401  -0.00145562
0.992188  0.617188  0.913809  -0.00110756
0.992188  0.632812  0.90661  -0.000719679
0.992188  0.648438  0.898744  -0.000295434
0.992188  0.664062  0.889721  0.000161572
0.992188  0.679688  0.878828  0.000647489
0.992188  0.695312  0.865711  0.00115806
0.992188  0.710938  0.850681  0.00168852
0.992188  0.726562  0.834307  0.00223363
0.992188  0.742188  0.816879  0.00278782
0.992188  0.757812  0.798493  0.00334534
0.992188  0.773438  0.779415  0.00390032
0.992188  0.789062  0.760064  0.00444688
0.992188  0.804688  0.740876  0.00497922
0.992188  0.820312  0.722429  0.00549179
0.992188  0.835938  0.705421  0.00597941
0.992188  0.851562  0.690406  0.00643739
0.992188  0.867188  0.677613  0.00686148
0.992188  0.882812  0.66684  0.00724792
0.992188  0.898438  0.657546  0.00759333
0.992188  0.914062  0.649358  0.00789469
0.992188  0.929688  0.642437  0.00814941
0.992188  0.945312  0.637136  0.0083554
0.992188  0.960938  0.633486  0.00851109
0.992188  0.976562  0.631228  0.00861543
0.992188  0.992188  0.630138  0.00866775

